year,state,month,number,date
2000,Bahia,December,23,1/1/2000
2000,Bahia,December,71,1/1/2000
2000,Bahia,December,178,1/1/2000
2000,Bahia,December,202,1/1/2000
2000,Bahia,December,633,1/1/2000
2000,Bahia,December,2.285,1/1/2000
2000,Bahia,December,3.35,1/1/2000
2000,Bahia,December,114,1/1/2000
2000,Bahia,December,24,1/1/2000
2000,Ceara,December,1,1/1/2000
2000,Ceara,December,6,1/1/2000
2000,Ceara,December,9,1/1/2000
2000,Ceara,December,15,1/1/2000
2000,Ceara,December,7,1/1/2000
2000,Ceara,December,16,1/1/2000
2000,Ceara,December,18,1/1/2000
2000,Ceara,December,79,1/1/2000
2000,Ceara,December,127,1/1/2000
2000,Ceara,December,875,1/1/2000
2000,Ceara,December,669,1/1/2000
2000,Ceara,December,389,1/1/2000
2000,Distrito Federal,December,0,1/1/2000
2000,Distrito Federal,December,0,1/1/2000
2000,Distrito Federal,December,0,1/1/2000
2000,Distrito Federal,December,0,1/1/2000
2000,Distrito Federal,December,2,1/1/2000
2000,Distrito Federal,December,1,1/1/2000
2000,Distrito Federal,December,15,1/1/2000
2000,Distrito Federal,December,9,1/1/2000
2000,Distrito Federal,December,3,1/1/2000
2000,Distrito Federal,December,18,1/1/2000
2000,Distrito Federal,December,0,1/1/2000
2000,Distrito Federal,December,0,1/1/2000
2000,Espirito Santo,December,5,1/1/2000
2000,Espirito Santo,December,5,1/1/2000
2000,Espirito Santo,December,1,1/1/2000
2000,Espirito Santo,December,3,1/1/2000
2000,Espirito Santo,December,2,1/1/2000
2000,Espirito Santo,December,9,1/1/2000
2000,Espirito Santo,December,16,1/1/2000
2000,Espirito Santo,December,26,1/1/2000
2000,Espirito Santo,December,14,1/1/2000
2000,Espirito Santo,December,88,1/1/2000
2000,Espirito Santo,December,3,1/1/2000
2000,Espirito Santo,December,3,1/1/2000
2000,Goias,December,10,1/1/2000
2000,Goias,December,11,1/1/2000
2000,Goias,December,4,1/1/2000
2000,Goias,December,16,1/1/2000
2000,Goias,December,58,1/1/2000
2000,Goias,December,222,1/1/2000
2000,Goias,December,332,1/1/2000
2000,Goias,December,925,1/1/2000
2000,Goias,December,1.293,1/1/2000
2000,Goias,December,905,1/1/2000
2000,Goias,December,26,1/1/2000
2000,Goias,December,6,1/1/2000
2000,Maranhao,December,19,1/1/2000
2000,Maranhao,December,11,1/1/2000
2000,Maranhao,December,6,1/1/2000
2000,Maranhao,December,6,1/1/2000
2000,Maranhao,December,28,1/1/2000
2000,Maranhao,December,94,1/1/2000
2000,Maranhao,December,233,1/1/2000
2000,Maranhao,December,839,1/1/2000
2000,Maranhao,December,1.365,1/1/2000
2000,Maranhao,December,2.654,1/1/2000
2000,Maranhao,December,2.267,1/1/2000
2000,Maranhao,December,1.461,1/1/2000
2000,Mato Grosso,December,44,1/1/2000
2000,Mato Grosso,December,35,1/1/2000
2000,Mato Grosso,December,60,1/1/2000
2000,Mato Grosso,December,59,1/1/2000
2000,Mato Grosso,December,1.194,1/1/2000
2000,Mato Grosso,December,4.358,1/1/2000
2000,Mato Grosso,December,1.338,1/1/2000
2000,Mato Grosso,December,6.063,1/1/2000
2000,Mato Grosso,December,6.251,1/1/2000
2000,Mato Grosso,December,6.062,1/1/2000
2000,Mato Grosso,December,502,1/1/2000
2000,Mato Grosso,December,98,1/1/2000
2000,Mato Grosso,December,326,1/1/2000
2000,Mato Grosso,December,81,1/1/2000
2000,Mato Grosso,December,23,1/1/2000
2000,Mato Grosso,December,90,1/1/2000
2000,Mato Grosso,December,127,1/1/2000
2000,Mato Grosso,December,157,1/1/2000
2000,Mato Grosso,December,160,1/1/2000
2000,Mato Grosso,December,530,1/1/2000
2000,Mato Grosso,December,510,1/1/2000
2000,Mato Grosso,December,657,1/1/2000
2000,Mato Grosso,December,274,1/1/2000
2000,Mato Grosso,December,139,1/1/2000
2000,Minas Gerais,December,24,1/1/2000
2000,Minas Gerais,December,20,1/1/2000
2000,Minas Gerais,December,24,1/1/2000
2000,Minas Gerais,December,49,1/1/2000
2000,Minas Gerais,December,67,1/1/2000
2000,Minas Gerais,December,135,1/1/2000
2000,Minas Gerais,December,345,1/1/2000
2000,Minas Gerais,December,769,1/1/2000
2000,Minas Gerais,December,1.08,1/1/2000
2000,Minas Gerais,December,1.954,1/1/2000
2000,Minas Gerais,December,43,1/1/2000
2000,Minas Gerais,December,14,1/1/2000
2000,Pará,December,30,1/1/2000
2000,Pará,December,29,1/1/2000
2000,Pará,December,181,1/1/2000
2000,Pará,December,40,1/1/2000
2000,Pará,December,12,1/1/2000
2000,Pará,December,59,1/1/2000
2000,Pará,December,426,1/1/2000
2000,Pará,December,5.484,1/1/2000
2000,Pará,December,2.569,1/1/2000
2000,Pará,December,4.313,1/1/2000
2000,Pará,December,3.366,1/1/2000
2000,Pará,December,1.698,1/1/2000
2000,Paraiba,December,0,1/1/2000
2000,Paraiba,December,11,1/1/2000
2000,Paraiba,December,5,1/1/2000
2000,Paraiba,December,1,1/1/2000
2000,Paraiba,December,0,1/1/2000
2000,Paraiba,December,2,1/1/2000
2000,Paraiba,December,0,1/1/2000
2000,Paraiba,December,7,1/1/2000
2000,Paraiba,December,9,1/1/2000
2000,Paraiba,December,125,1/1/2000
2000,Paraiba,December,65,1/1/2000
2000,Paraiba,December,34,1/1/2000
2000,Paraiba,December,49,1/1/2000
2000,Paraiba,December,67,1/1/2000
2000,Paraiba,December,52,1/1/2000
2000,Paraiba,December,51,1/1/2000
2000,Paraiba,December,43,1/1/2000
2000,Paraiba,December,53,1/1/2000
2000,Paraiba,December,98,1/1/2000
2000,Paraiba,December,849,1/1/2000
2000,Paraiba,December,381,1/1/2000
2000,Paraiba,December,658,1/1/2000
2000,Paraiba,December,85,1/1/2000
2000,Paraiba,December,159,1/1/2000
2000,Pernambuco,December,3,1/1/2000
2000,Pernambuco,December,4,1/1/2000
2000,Pernambuco,December,14,1/1/2000
2000,Pernambuco,December,1,1/1/2000
2000,Pernambuco,December,7,1/1/2000
2000,Pernambuco,December,4,1/1/2000
2000,Pernambuco,December,0,1/1/2000
2000,Pernambuco,December,31,1/1/2000
2000,Pernambuco,December,130,1/1/2000
2000,Pernambuco,December,411,1/1/2000
2000,Pernambuco,December,64,1/1/2000
2000,Pernambuco,December,22,1/1/2000
2000,Piau,December,5,1/1/2000
2000,Piau,December,12,1/1/2000
2000,Piau,December,14,1/1/2000
2000,Piau,December,15,1/1/2000
2000,Piau,December,25,1/1/2000
2000,Piau,December,18,1/1/2000
2000,Piau,December,75,1/1/2000
2000,Piau,December,415,1/1/2000
2000,Piau,December,1.099,1/1/2000
2000,Piau,December,2.558,1/1/2000
2000,Piau,December,450,1/1/2000
2000,Piau,December,79,1/1/2000
2000,Rio,December,0,1/1/2000
2000,Rio,December,1,1/1/2000
2000,Rio,December,0,1/1/2000
2000,Rio,December,2,1/1/2000
2000,Rio,December,5,1/1/2000
2000,Rio,December,14,1/1/2000
2000,Rio,December,22,1/1/2000
2000,Rio,December,34,1/1/2000
2000,Rio,December,16,1/1/2000
2000,Rio,December,25,1/1/2000
2000,Rio,December,2,1/1/2000
2000,Rio,December,0,1/1/2000
2000,Rio,December,1,1/1/2000
2000,Rio,December,7,1/1/2000
2000,Rio,December,11,1/1/2000
2000,Rio,December,16,1/1/2000
2000,Rio,December,3,1/1/2000
2000,Rio,December,8,1/1/2000
2000,Rio,December,5,1/1/2000
2000,Rio,December,29,1/1/2000
2000,Rio,December,17,1/1/2000
2000,Rio,December,28,1/1/2000
2000,Rio,December,9,1/1/2000
2000,Rio,December,11,1/1/2000
2000,Rio,December,126,1/1/2000
2000,Rio,December,43,1/1/2000
2000,Rio,December,51,1/1/2000
2000,Rio,December,1,1/1/2000
2000,Rio,December,4,1/1/2000
2000,Rio,December,0,1/1/2000
2000,Rio,December,6,1/1/2000
2000,Rio,December,18,1/1/2000
2000,Rio,December,27,1/1/2000
2000,Rio,December,10,1/1/2000
2000,Rio,December,18,1/1/2000
2000,Rio,December,80,1/1/2000
2000,Rondonia,December,0,1/1/2000
2000,Rondonia,December,6,1/1/2000
2000,Rondonia,December,9,1/1/2000
2000,Rondonia,December,0,1/1/2000
2000,Rondonia,December,13,1/1/2000
2000,Rondonia,December,54,1/1/2000
2000,Rondonia,December,117,1/1/2000
2000,Rondonia,December,2.197,1/1/2000
2000,Rondonia,December,2.438,1/1/2000
2000,Rondonia,December,644,1/1/2000
2000,Rondonia,December,13,1/1/2000
2000,Rondonia,December,7,1/1/2000
2000,Roraima,December,18,1/1/2000
2000,Roraima,December,57,1/1/2000
2000,Roraima,December,125,1/1/2000
2000,Roraima,December,0,1/1/2000
2000,Roraima,December,7,1/1/2000
2000,Roraima,December,0,1/1/2000
2000,Roraima,December,0,1/1/2000
2000,Roraima,December,9,1/1/2000
2000,Roraima,December,12,1/1/2000
2000,Roraima,December,25,1/1/2000
2000,Roraima,December,32,1/1/2000
2000,Roraima,December,77,1/1/2000
2000,Santa Catarina,December,14,1/1/2000
2000,Santa Catarina,December,8,1/1/2000
2000,Santa Catarina,December,46,1/1/2000
2000,Santa Catarina,December,7,1/1/2000
2000,Santa Catarina,December,0,1/1/2000
2000,Santa Catarina,December,2,1/1/2000
2000,Santa Catarina,December,21,1/1/2000
2000,Santa Catarina,December,69,1/1/2000
2000,Santa Catarina,December,36,1/1/2000
2000,Santa Catarina,December,55,1/1/2000
2000,Santa Catarina,December,19,1/1/2000
2000,Santa Catarina,December,29,1/1/2000
2000,Sao Paulo,December,36,1/1/2000
2000,Sao Paulo,December,25,1/1/2000
2000,Sao Paulo,December,26,1/1/2000
2000,Sao Paulo,December,102,1/1/2000
2000,Sao Paulo,December,300,1/1/2000
2000,Sao Paulo,December,606,1/1/2000
2000,Sao Paulo,December,770,1/1/2000
2000,Sao Paulo,December,915,1/1/2000
2000,Sao Paulo,December,582,1/1/2000
2000,Sao Paulo,December,647,1/1/2000
2000,Sao Paulo,December,96,1/1/2000
2000,Sao Paulo,December,23,1/1/2000
2000,Sergipe,December,1,1/1/2000
2000,Sergipe,December,6,1/1/2000
2000,Sergipe,December,6,1/1/2000
2000,Sergipe,December,1,1/1/2000
2000,Sergipe,December,0,1/1/2000
2000,Sergipe,December,0,1/1/2000
2000,Sergipe,December,0,1/1/2000
2000,Sergipe,December,0,1/1/2000
2000,Sergipe,December,0,1/1/2000
2000,Sergipe,December,3,1/1/2000
2000,Sergipe,December,0,1/1/2000
2000,Sergipe,December,0,1/1/2000
2000,Tocantins,December,15,1/1/2000
2000,Tocantins,December,6,1/1/2000
2000,Tocantins,December,4,1/1/2000
2000,Tocantins,December,0,1/1/2000
2000,Tocantins,December,69,1/1/2000
2000,Tocantins,December,278,1/1/2000
2000,Tocantins,December,500,1/1/2000
2000,Tocantins,December,1.949,1/1/2000
2000,Tocantins,December,2.552,1/1/2000
2000,Tocantins,December,1.053,1/1/2000
2000,Tocantins,December,96,1/1/2000
2000,Tocantins,December,20,1/1/2000
2001,Acre,January,0,1/1/2001
2001,Acre,February,0,1/1/2001
2001,Acre,March,0,1/1/2001
2001,Acre,April,0,1/1/2001
2001,Acre,May,0,1/1/2001
2001,Acre,June,1,1/1/2001
2001,Acre,July,3,1/1/2001
2001,Acre,August,396,1/1/2001
2001,Acre,September,290,1/1/2001
2001,Acre,October,137,1/1/2001
2001,Acre,November,1,1/1/2001
2001,Acre,December,0,1/1/2001
2001,Alagoas,December,5,1/1/2001
2001,Alagoas,December,4,1/1/2001
2001,Alagoas,December,0,1/1/2001
2001,Alagoas,December,0,1/1/2001
2001,Alagoas,December,2,1/1/2001
2001,Alagoas,December,2,1/1/2001
2001,Alagoas,December,0,1/1/2001
2001,Alagoas,December,1,1/1/2001
2001,Alagoas,December,5,1/1/2001
2001,Alagoas,December,15,1/1/2001
2001,Alagoas,December,22,1/1/2001
2001,Alagoas,December,30,1/1/2001
2001,Amapa,December,0,1/1/2001
2001,Amapa,December,0,1/1/2001
2001,Amapa,December,0,1/1/2001
2001,Amapa,December,0,1/1/2001
2001,Amapa,December,0,1/1/2001
2001,Amapa,December,0,1/1/2001
2001,Amapa,December,1,1/1/2001
2001,Amapa,December,12,1/1/2001
2001,Amapa,December,95,1/1/2001
2001,Amapa,December,194,1/1/2001
2001,Amapa,December,406,1/1/2001
2001,Amapa,December,593,1/1/2001
2001,Amazonas,December,3,1/1/2001
2001,Amazonas,December,8,1/1/2001
2001,Amazonas,December,6,1/1/2001
2001,Amazonas,December,1,1/1/2001
2001,Amazonas,December,0,1/1/2001
2001,Amazonas,December,5,1/1/2001
2001,Amazonas,December,9,1/1/2001
2001,Amazonas,December,501,1/1/2001
2001,Amazonas,December,166,1/1/2001
2001,Amazonas,December,332,1/1/2001
2001,Amazonas,December,244,1/1/2001
2001,Amazonas,December,22,1/1/2001
2001,Bahia,December,24,1/1/2001
2001,Bahia,December,101,1/1/2001
2001,Bahia,December,4,1/1/2001
2001,Bahia,December,26,1/1/2001
2001,Bahia,December,85,1/1/2001
2001,Bahia,December,98,1/1/2001
2001,Bahia,December,248,1/1/2001
2001,Bahia,December,979,1/1/2001
2001,Bahia,December,3.964,1/1/2001
2001,Bahia,December,1.687,1/1/2001
2001,Bahia,December,699,1/1/2001
2001,Bahia,December,158,1/1/2001
2001,Ceara,December,11,1/1/2001
2001,Ceara,December,0,1/1/2001
2001,Ceara,December,0,1/1/2001
2001,Ceara,December,2,1/1/2001
2001,Ceara,December,81,1/1/2001
2001,Ceara,December,38,1/1/2001
2001,Ceara,December,146,1/1/2001
2001,Ceara,December,219,1/1/2001
2001,Ceara,December,801,1/1/2001
2001,Ceara,December,2.045,1/1/2001
2001,Ceara,December,2.456,1/1/2001
2001,Ceara,December,545,1/1/2001
2001,Distrito Federal,December,0,1/1/2001
2001,Distrito Federal,December,1,1/1/2001
2001,Distrito Federal,December,0,1/1/2001
2001,Distrito Federal,December,0,1/1/2001
2001,Distrito Federal,December,0,1/1/2001
2001,Distrito Federal,December,3,1/1/2001
2001,Distrito Federal,December,22,1/1/2001
2001,Distrito Federal,December,25,1/1/2001
2001,Distrito Federal,December,12,1/1/2001
2001,Distrito Federal,December,0,1/1/2001
2001,Distrito Federal,December,0,1/1/2001
2001,Distrito Federal,December,1,1/1/2001
2001,Espirito Santo,December,1,1/1/2001
2001,Espirito Santo,December,5,1/1/2001
2001,Espirito Santo,December,2,1/1/2001
2001,Espirito Santo,December,2,1/1/2001
2001,Espirito Santo,December,8,1/1/2001
2001,Espirito Santo,December,9,1/1/2001
2001,Espirito Santo,December,12,1/1/2001
2001,Espirito Santo,December,30,1/1/2001
2001,Espirito Santo,December,38,1/1/2001
2001,Espirito Santo,December,19,1/1/2001
2001,Espirito Santo,December,3,1/1/2001
2001,Espirito Santo,December,1,1/1/2001
2001,Goias,December,29,1/1/2001
2001,Goias,December,9,1/1/2001
2001,Goias,December,10,1/1/2001
2001,Goias,December,49,1/1/2001
2001,Goias,December,85,1/1/2001
2001,Goias,December,212,1/1/2001
2001,Goias,December,371,1/1/2001
2001,Goias,December,787,1/1/2001
2001,Goias,December,1.863,1/1/2001
2001,Goias,December,479,1/1/2001
2001,Goias,December,15,1/1/2001
2001,Goias,December,18,1/1/2001
2001,Maranhao,December,29,1/1/2001
2001,Maranhao,December,1,1/1/2001
2001,Maranhao,December,0,1/1/2001
2001,Maranhao,December,2,1/1/2001
2001,Maranhao,December,21,1/1/2001
2001,Maranhao,December,100,1/1/2001
2001,Maranhao,December,549,1/1/2001
2001,Maranhao,December,2.037,1/1/2001
2001,Maranhao,December,4.618,1/1/2001
2001,Maranhao,December,6.661,1/1/2001
2001,Maranhao,December,3.525,1/1/2001
2001,Maranhao,December,1.296,1/1/2001
2001,Mato Grosso,December,44,1/1/2001
2001,Mato Grosso,December,54,1/1/2001
2001,Mato Grosso,December,24,1/1/2001
2001,Mato Grosso,December,309,1/1/2001
2001,Mato Grosso,December,1.193,1/1/2001
2001,Mato Grosso,December,6.665,1/1/2001
2001,Mato Grosso,December,1.555,1/1/2001
2001,Mato Grosso,December,7.762,1/1/2001
2001,Mato Grosso,December,8.49,1/1/2001
2001,Mato Grosso,December,6.543,1/1/2001
2001,Mato Grosso,December,373,1/1/2001
2001,Mato Grosso,December,37,1/1/2001
2001,Mato Grosso,December,97,1/1/2001
2001,Mato Grosso,December,89,1/1/2001
2001,Mato Grosso,December,39,1/1/2001
2001,Mato Grosso,December,108,1/1/2001
2001,Mato Grosso,December,112,1/1/2001
2001,Mato Grosso,December,249,1/1/2001
2001,Mato Grosso,December,591,1/1/2001
2001,Mato Grosso,December,2.484,1/1/2001
2001,Mato Grosso,December,1.383,1/1/2001
2001,Mato Grosso,December,563,1/1/2001
2001,Mato Grosso,December,220,1/1/2001
2001,Mato Grosso,December,143,1/1/2001
2001,Minas Gerais,December,18,1/1/2001
2001,Minas Gerais,December,39,1/1/2001
2001,Minas Gerais,December,13,1/1/2001
2001,Minas Gerais,December,60,1/1/2001
2001,Minas Gerais,December,83,1/1/2001
2001,Minas Gerais,December,166,1/1/2001
2001,Minas Gerais,December,266,1/1/2001
2001,Minas Gerais,December,858,1/1/2001
2001,Minas Gerais,December,1.597,1/1/2001
2001,Minas Gerais,December,528,1/1/2001
2001,Minas Gerais,December,62,1/1/2001
2001,Minas Gerais,December,44,1/1/2001
2001,Pará,December,34,1/1/2001
2001,Pará,December,16,1/1/2001
2001,Pará,December,0,1/1/2001
2001,Pará,December,0,1/1/2001
2001,Pará,December,7,1/1/2001
2001,Pará,December,42,1/1/2001
2001,Pará,December,708,1/1/2001
2001,Pará,December,9.043,1/1/2001
2001,Pará,December,6.139,1/1/2001
2001,Pará,December,5.096,1/1/2001
2001,Pará,December,4.938,1/1/2001
2001,Pará,December,2.564,1/1/2001
2001,Paraiba,December,11,1/1/2001
2001,Paraiba,December,6,1/1/2001
2001,Paraiba,December,0,1/1/2001
2001,Paraiba,December,0,1/1/2001
2001,Paraiba,December,4,1/1/2001
2001,Paraiba,December,0,1/1/2001
2001,Paraiba,December,8,1/1/2001
2001,Paraiba,December,34,1/1/2001
2001,Paraiba,December,98,1/1/2001
2001,Paraiba,December,279,1/1/2001
2001,Paraiba,December,294,1/1/2001
2001,Paraiba,December,70,1/1/2001
2001,Paraiba,December,32,1/1/2001
2001,Paraiba,December,8,1/1/2001
2001,Paraiba,December,12,1/1/2001
2001,Paraiba,December,43,1/1/2001
2001,Paraiba,December,26,1/1/2001
2001,Paraiba,December,43,1/1/2001
2001,Paraiba,December,122,1/1/2001
2001,Paraiba,December,342,1/1/2001
2001,Paraiba,December,258,1/1/2001
2001,Paraiba,December,209,1/1/2001
2001,Paraiba,December,89,1/1/2001
2001,Paraiba,December,85,1/1/2001
2001,Pernambuco,December,7,1/1/2001
2001,Pernambuco,December,2,1/1/2001
2001,Pernambuco,December,0,1/1/2001
2001,Pernambuco,December,2,1/1/2001
2001,Pernambuco,December,5,1/1/2001
2001,Pernambuco,December,2,1/1/2001
2001,Pernambuco,December,6,1/1/2001
2001,Pernambuco,December,27,1/1/2001
2001,Pernambuco,December,298,1/1/2001
2001,Pernambuco,December,461,1/1/2001
2001,Pernambuco,December,208,1/1/2001
2001,Pernambuco,December,62,1/1/2001
2001,Piau,December,29,1/1/2001
2001,Piau,December,0,1/1/2001
2001,Piau,December,2,1/1/2001
2001,Piau,December,1,1/1/2001
2001,Piau,December,36,1/1/2001
2001,Piau,December,87,1/1/2001
2001,Piau,December,337,1/1/2001
2001,Piau,December,1.133,1/1/2001
2001,Piau,December,2.401,1/1/2001
2001,Piau,December,3.742,1/1/2001
2001,Piau,December,1.484,1/1/2001
2001,Piau,December,230,1/1/2001
2001,Rio,December,0,1/1/2001
2001,Rio,December,3,1/1/2001
2001,Rio,December,0,1/1/2001
2001,Rio,December,2,1/1/2001
2001,Rio,December,4,1/1/2001
2001,Rio,December,13,1/1/2001
2001,Rio,December,57,1/1/2001
2001,Rio,December,129,1/1/2001
2001,Rio,December,60,1/1/2001
2001,Rio,December,33,1/1/2001
2001,Rio,December,4,1/1/2001
2001,Rio,December,2,1/1/2001
2001,Rio,December,2,1/1/2001
2001,Rio,December,0,1/1/2001
2001,Rio,December,0,1/1/2001
2001,Rio,December,10,1/1/2001
2001,Rio,December,56,1/1/2001
2001,Rio,December,13,1/1/2001
2001,Rio,December,25,1/1/2001
2001,Rio,December,55,1/1/2001
2001,Rio,December,45,1/1/2001
2001,Rio,December,34,1/1/2001
2001,Rio,December,41,1/1/2001
2001,Rio,December,20,1/1/2001
2001,Rio,December,12,1/1/2001
2001,Rio,December,32,1/1/2001
2001,Rio,December,11,1/1/2001
2001,Rio,December,3,1/1/2001
2001,Rio,December,4,1/1/2001
2001,Rio,December,1,1/1/2001
2001,Rio,December,6,1/1/2001
2001,Rio,December,36,1/1/2001
2001,Rio,December,2,1/1/2001
2001,Rio,December,13,1/1/2001
2001,Rio,December,49,1/1/2001
2001,Rio,December,80,1/1/2001
2001,Rondonia,December,0,1/1/2001
2001,Rondonia,December,2,1/1/2001
2001,Rondonia,December,0,1/1/2001
2001,Rondonia,December,0,1/1/2001
2001,Rondonia,December,5,1/1/2001
2001,Rondonia,December,31,1/1/2001
2001,Rondonia,December,74,1/1/2001
2001,Rondonia,December,2.132,1/1/2001
2001,Rondonia,December,1.927,1/1/2001
2001,Rondonia,December,796,1/1/2001
2001,Rondonia,December,91,1/1/2001
2001,Rondonia,December,1,1/1/2001
2001,Roraima,December,101,1/1/2001
2001,Roraima,December,646,1/1/2001
2001,Roraima,December,1.108,1/1/2001
2001,Roraima,December,380,1/1/2001
2001,Roraima,December,9,1/1/2001
2001,Roraima,December,1,1/1/2001
2001,Roraima,December,1,1/1/2001
2001,Roraima,December,4,1/1/2001
2001,Roraima,December,1,1/1/2001
2001,Roraima,December,13,1/1/2001
2001,Roraima,December,76,1/1/2001
2001,Roraima,December,76,1/1/2001
2001,Santa Catarina,December,11,1/1/2001
2001,Santa Catarina,December,0,1/1/2001
2001,Santa Catarina,December,1,1/1/2001
2001,Santa Catarina,December,1,1/1/2001
2001,Santa Catarina,December,2,1/1/2001
2001,Santa Catarina,December,1,1/1/2001
2001,Santa Catarina,December,5,1/1/2001
2001,Santa Catarina,December,24,1/1/2001
2001,Santa Catarina,December,18,1/1/2001
2001,Santa Catarina,December,26,1/1/2001
2001,Santa Catarina,December,66,1/1/2001
2001,Santa Catarina,December,45,1/1/2001
2001,Sao Paulo,December,26,1/1/2001
2001,Sao Paulo,December,25,1/1/2001
2001,Sao Paulo,December,35,1/1/2001
